trader1,trader2,market_maker
0.4722291827201843,0.5292080640792847,0.08280180394649506
0.4798886179924011,0.544273853302002,0.06317289173603058
0.5150870084762573,0.575989842414856,0.06255949288606644
0.49596795439720154,0.5777064561843872,0.06010587885975838
0.4981091618537903,0.5410771369934082,0.06777342408895493
0.49933314323425293,0.5814657211303711,0.05949247628450394
0.480296790599823,0.5553448796272278,0.07390745729207993
0.5161080956459045,0.5887354612350464,0.04415739327669144
0.5113722681999207,0.5587221384048462,0.05550535395741463
0.5008434653282166,0.5640988349914551,0.06378629803657532
0.4730234444141388,0.5419086217880249,0.05857237055897713
0.48992300033569336,0.5805057287216187,0.060719285160303116
0.49736231565475464,0.5798770189285278,0.05703885853290558
0.5050634145736694,0.5676165819168091,0.05642545968294144
0.4729003608226776,0.549170970916748,0.05489195138216019
0.4856489896774292,0.5484812259674072,0.060412582010030746
0.48683106899261475,0.5496325492858887,0.053665146231651306
0.4954030513763428,0.5649642944335938,0.04814451187849045
0.4815244674682617,0.5907251834869385,0.043543994426727295
0.483159601688385,0.5831546783447266,0.04385069012641907
0.4867875277996063,0.570457935333252,0.042623888701200485
0.4970058500766754,0.5839991569519043,0.04415739327669144
0.46872255206108093,0.54695725440979,0.049984727054834366
0.48913249373435974,0.5940294861793518,0.044464096426963806
0.4760839343070984,0.5637117624282837,0.06439970433712006
0.47213900089263916,0.5552387237548828,0.04538419842720032
0.47995007038116455,0.5432623624801636,0.052745044231414795
0.4783749282360077,0.5485799908638,0.05182493478059769
0.4709824025630951,0.5443735718727112,0.06716001778841019
0.4811365008354187,0.5168424844741821,0.061332687735557556
0.4742954969406128,0.5022341012954712,0.07329405099153519
0.4814598262310028,0.5104434490203857,0.0659332126379013
0.5059294700622559,0.5257419347763062,0.06347960233688354
0.47790563106536865,0.4810217320919037,0.06930693984031677
0.4795423150062561,0.4884704351425171,0.07268064469099045
0.4811742305755615,0.473104864358902,0.07912138104438782
0.4894048571586609,0.49145928025245667,0.06347959488630295
0.5070624351501465,0.49205198884010315,0.07176053524017334
0.4780636429786682,0.46511656045913696,0.058265671133995056
0.49218136072158813,0.47118180990219116,0.0680801197886467
0.49957364797592163,0.4919579029083252,0.058265671133995056
0.4854710102081299,0.4717347323894501,0.06378629058599472
0.4738394320011139,0.44442254304885864,0.06255949288606644
0.4954533576965332,0.489423006772995,0.052745040506124496
0.48871853947639465,0.4666018486022949,0.07390744984149933
0.5173565149307251,0.492495059967041,0.056732162833213806
0.4964570105075836,0.4659231901168823,0.05427854508161545
0.49466627836227417,0.48008105158805847,0.05213163420557976
0.49497443437576294,0.4672040045261383,0.054278548806905746
0.49920791387557983,0.462096244096756,0.053971849381923676
0.5078144669532776,0.47187912464141846,0.053971849381923676
0.49761176109313965,0.46749210357666016,0.04415739327669144
0.506406307220459,0.4695138931274414,0.06225278973579407
0.49392643570899963,0.4679618775844574,0.05611875653266907
0.49727192521095276,0.453290194272995,0.05673215910792351
0.5253828763961792,0.5079706907272339,0.04845121502876282
0.523332953453064,0.485669881105423,0.055812057107686996
0.5147706270217896,0.46027833223342896,0.05611875653266907
0.5014203786849976,0.45813775062561035,0.06378629803657532
0.5220690965652466,0.48891252279281616,0.06041257828474045
0.5209498405456543,0.49263158440589905,0.05151823163032532
0.512690007686615,0.4887118339538574,0.04875791817903519
0.5235897302627563,0.4905468821525574,0.049371324479579926
0.5214270353317261,0.4609042704105377,0.06347960233688354
0.5173988342285156,0.4801267683506012,0.047531113028526306
0.5194777846336365,0.4893344044685364,0.05182493105530739
0.522498369216919,0.47118017077445984,0.050598129630088806
0.533170223236084,0.48555082082748413,0.052438341081142426
0.5539830923080444,0.5195007920265198,0.049064621329307556
0.5437332987785339,0.48862898349761963,0.04569090157747269
0.5246939659118652,0.49372872710227966,0.04875791817903519
0.5522387027740479,0.503642201423645,0.04937132075428963
0.5404285192489624,0.5022576451301575,0.03372953459620476
0.5114785432815552,0.48661983013153076,0.044464096426963806
0.5195491313934326,0.5081253051757812,0.04691770672798157
0.5269221067428589,0.49106380343437195,0.0628661960363388
0.5411624908447266,0.5094829201698303,0.03495634347200394
